name,orig_smiles,prot_smiles,mmgbsa_score,mmgbsa_score_sem,mmpbsa_score,mmpbsa_score_sem,vina_score,qed_score
ZINCqx00000s5LJF,CC(C)CNC(=O)[C@H](C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC(C)CNC(=O)[C@H](C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.84960606399996,0.4348894337269241,-25.732633809523776,0.2678651822766422,-7.654,0.525086411841486
ZINCnH00000m1IDG,C[C@@]1(CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C[C@H]1Br,C[C@@]1(CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C[C@H]1Br,-31.849037082857198,0.7438406390717055,-25.63949547619053,0.8404494705645359,-7.263,0.5947940314894987
ZINCnG00000jL1BI,CC[C@@H](C)N(OC)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC[C@@H](C)N(OC)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.84844013866664,0.4586603065376092,-25.460118809523784,0.4465215775829975,-7.023,0.7176179380487157
ZINCqQ0000063th2,O=C(CCc1c[nH]c2ccccc12)Oc1ccccc1OCC(F)(F)F,O=C(CCc1c[nH]c2ccccc12)Oc1ccccc1OCC(F)(F)F,-31.84830335123811,0.3057913603037179,-24.89208642857145,0.3165384352363726,-9.337,0.5124274400649181
ZINCkE00000dFhl7,Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(F)C1,Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(F)C1,-31.84828159561905,0.5024793926882654,-24.809405714285724,0.2677066898913505,-8.683,0.8682819740833538
ZINCix000004JKrf,CC[C@H](C)OC(=O)c1[nH]c2c(c1C)C(=O)CCC2,CC[C@H](C)OC(=O)c1[nH]c2c(c1C)C(=O)CCC2,-31.846687233714267,0.2367969283220584,-26.433235476190447,0.2343307243460378,-8.146,0.8378456592631514
ZINCjL00000dfNDL,CC(C)(F)CCOC(=O)c1cc2ccc(Cl)cc2[nH]1,CC(C)(F)CCOC(=O)c1cc2ccc(Cl)cc2[nH]1,-31.84667477809521,0.4378834384880062,-23.864809047619016,0.4369635229065157,-7.9,0.8578846328694004
ZINCrK000004Fqmg,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1c(C)cc(Cl)cc1C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1c(C)cc(Cl)cc1C,-31.84601065295237,0.348807213280873,-23.858723809523795,0.3966302656600408,-9.113,0.5137484251677401
ZINCoU0000075v9l,Cc1cc(Br)cc(Cl)c1OC(=O)C[C@H](C)c1c[nH]c2ccccc12,Cc1cc(Br)cc(Cl)c1OC(=O)C[C@H](C)c1c[nH]c2ccccc12,-31.845917105714268,0.3965513601960624,-26.18660666666665,0.2959251410023611,-9.694,0.42683896949581307
ZINClM00000FZ85I,CCc1c(C(=O)OC[C@@H]2C=CCCC2)[nH]c2ccccc12,CCc1c(C(=O)OC[C@@H]2C=CCCC2)[nH]c2ccccc12,-31.84590218723813,0.1876025593315685,-27.944817857142898,0.1853828718604975,-9.106,0.673192059067047
ZINCpK00000r8egz,Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1CCCCC(F)(F)C1=O,Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1CCCCC(F)(F)C1=O,-31.84578900971429,0.4622934013489294,-26.54528738095239,0.422877777010767,-9.422,0.6677461969045925
ZINCnI000005Hhnq,COC[C@H](COC(=O)CCc1c(C)[nH]c2ccccc12)C(C)C,COC[C@H](COC(=O)CCc1c(C)[nH]c2ccccc12)C(C)C,-31.845624414857184,0.6653750699681176,-26.83110428571432,0.464365838633579,-8.096,0.7519500683629079
ZINCnx000006FneJ,Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,-31.845536787238053,0.4834599982478088,-27.005081190476155,0.3618495567249548,-9.145,0.8813867655731248
ZINCpE00000r1r6k,O=C(Nc1ncc([N+](=O)[O-])s1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(Nc1ncc([N+](=O)[O-])s1)c1[nH]c2c(Br)cccc2c1CCCO,-31.845235308952432,0.5450263630675763,-26.65177119047625,0.3980418884252074,-7.638,0.4125660985656592
ZINCnx00000qhI5S,COC(=O)[C@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)C(C)(C)F,COC(=O)[C@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)C(C)(C)F,-31.845124015428603,0.5822223627707234,-24.376651904761932,0.3403406490860648,-8.049,0.8220963812453582
ZINCmw00000ftJpU,CCc1c(C(=O)OCCCOCCCO)[nH]c2ccccc12,CCc1c(C(=O)OCCCOCCCO)[nH]c2ccccc12,-31.844853706666647,0.4925666964611668,-26.11876619047616,0.5710085043361589,-7.286,0.5517348740510372
ZINCnR0000048Ljx,Cc1cccc2c(CCC(=O)O[C@@H]3CCC[C@@H](C)[C@H]3C)c[nH]c12,Cc1cccc2c(CCC(=O)O[C@@H]3CCC[C@@H](C)[C@H]3C)c[nH]c12,-31.844695210476097,0.369964949808267,-25.786999047618952,0.292138954583485,-9.54,0.8255952912039747
ZINCqP000001gR3Y,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc4c3CCCC4=O)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc4c3CCCC4=O)c2c1,-31.8446048064762,0.3150156686991176,-25.79158095238096,0.3634816740034036,-10.345,0.5569309661313494
ZINClH000005Hh0r,CCC1(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)COC1,CCC1(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)COC1,-31.844587890666663,0.376223675542667,-26.340806190476183,0.3078265733275538,-7.465,0.8759977730087533
ZINCpD00000wC0kY,CCC[C@H](CCO)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CCC[C@H](CCO)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.84424116647621,0.4504149079018747,-22.352258333333346,0.3715326125098175,-7.823,0.48367313493058245
ZINCjK000005b0Ni,C/C(Cl)=C\COC(=O)c1[nH]c2c(C)cccc2c1C,C/C(Cl)=C\COC(=O)c1[nH]c2c(C)cccc2c1C,-31.84421440990481,0.3752444993221611,-26.21600857142864,0.3399457916521745,-8.549,0.8589763030538767
ZINCmN0000020RdK,C=C[C@@H]1CCCC[C@@H]1OC(=O)CCc1c[nH]c2ccccc12,C=C[C@@H]1CCCC[C@@H]1OC(=O)CCc1c[nH]c2ccccc12,-31.842984911428523,0.7106801852087522,-25.678169999999938,0.4128749302593442,-8.81,0.656721062497868
ZINCqP000001i8Jn,Cn1cc(CCC(=O)Oc2ccc(OCC3CC3)cc2)c2ccccc21,Cn1cc(CCC(=O)Oc2ccc(OCC3CC3)cc2)c2ccccc21,-31.84291448057141,0.3973458129044,-26.835813809523792,0.2623538330648587,-9.148,0.46551555596043337
ZINCpv00000xcdGz,CC(C)(C)NC(=O)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC(C)(C)NC(=O)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.84278762876186,1.0523103406047405,-25.07435476190472,0.9590850310452008,-7.367,0.5896204216199695
ZINCno00000U06Tr,CCOC(=O)[C@H]1CCC(=O)[C@H](OC(=O)CCc2ccn(C)c2)C1,CCOC(=O)[C@H]1CCC(=O)[C@H](OC(=O)CCc2ccn(C)c2)C1,-31.842782384571457,0.2658374155351917,-25.4090147619048,0.2334335469381431,-7.072,0.7469763468018865
ZINCpE00000ujYNG,C[C@@H]1N(C(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOC1(C)C,C[C@@H]1N(C(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOC1(C)C,-31.84261380228568,0.322821948519606,-24.66343857142852,0.3483806008184206,-6.839,0.8127187134569218
ZINCpJ0000020hpe,COc1ccc(C(C)=O)cc1OC(=O)CCc1c[nH]c2ccccc12,COc1ccc(C(C)=O)cc1OC(=O)CCc1c[nH]c2ccccc12,-31.842383656571464,0.4843017713072616,-25.011042619047657,0.4480960876642179,-8.828,0.420461153156637
ZINCsJ000000kGqa,CC(C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@H]1CC2CCC1CC2,CC(C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@H]1CC2CCC1CC2,-31.84224755295235,0.6647270211937968,-23.67774690476188,0.4456307900430531,-8.741,0.7427165561459039
ZINCnv000006u6UL,CCOC(=O)NC(=O)COC(=O)c1[nH]c2cc(Cl)ccc2c1C,CCOC(=O)NC(=O)COC(=O)c1[nH]c2cc(Cl)ccc2c1C,-31.841890380761917,0.3956631931036468,-19.89077857142858,0.3632475972137255,-7.899,0.8348468867190046
ZINCrz0000084oQX,COc1cccc(OC(=O)[C@H](Cc2c[nH]c3cc(F)ccc23)NC(C)=O)c1,COc1cccc(OC(=O)[C@H](Cc2c[nH]c3cc(F)ccc23)NC(C)=O)c1,-31.84167288285709,0.6388590582136114,-25.730037857142804,0.461908618934166,-9.006,0.5163981161573569
ZINCqP00000sC4LD,CC[C@H](C)[C@@H](NC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(F)(F)F,CC[C@H](C)[C@@H](NC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(F)(F)F,-31.84166505180956,0.5881624711317321,-24.392207619047653,0.5107847272383554,-8.087,0.597199661626413
ZINClD00000hMGQD,C[C@H]1COC[C@@H]1OC(=O)CCc1c[nH]c2cc(Cl)ccc12,C[C@H]1COC[C@@H]1OC(=O)CCc1c[nH]c2cc(Cl)ccc12,-31.841582914285777,0.2108971763883952,-25.065791904761976,0.2321825312612835,-8.539,0.8814979353036393
ZINCkG000007zpYk,N#CCCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12,N#CCCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12,-31.84138007923803,0.4110618734621917,-27.030729761904706,0.3725843705434758,-7.458,0.6527481132601584
ZINCmk00000uPAHl,COC(=O)[C@@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)[C@@H](C)O,COC(=O)[C@@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)[C@@H](C)O,-31.841062873333385,0.3417760954316279,-25.342503809523865,0.3624907555887168,-7.552,0.7250213198548809
ZINCjm00000djJZ3,CNC(=O)COC(=O)c1[nH]c2ccc(C)cc2c1C,CNC(=O)COC(=O)c1[nH]c2ccc(C)cc2c1C,-31.840878882666622,0.5626469166115143,-25.47525214285709,0.5255504244777566,-7.701,0.8248431106772735
ZINCmU000002Xn14,O=C(CCc1c[nH]c2ccccc12)Oc1c(Cl)cccc1Cl,O=C(CCc1c[nH]c2ccccc12)Oc1c(Cl)cccc1Cl,-31.840452173333297,0.4476259799191474,-26.10756428571424,0.2815757756447549,-9.215,0.5380385443364131
ZINCqE0000000CtN,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O[C@H]1CCCC[C@@H]1C,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O[C@H]1CCCC[C@@H]1C,-31.84032275142862,0.75573135451567,-24.427250714285755,0.3552788764177644,-8.796,0.8021833877363705
ZINCjL00000cpDVa,Cc1cc(C)c2c(C)c(C(=O)OC/C=C/Br)[nH]c2c1,Cc1cc(C)c2c(C)c(C(=O)OC/C=C/Br)[nH]c2c1,-31.83993434933332,0.3912742873304187,-27.29894333333332,0.360130708211453,-8.309,0.8623707522820618
ZINCpz00000xbRtH,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)OC1C2CCC1CC2,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)OC1C2CCC1CC2,-31.83982488552377,0.328297711775305,-25.06801261904759,0.2263304855765225,-8.826,0.8222274915293146
ZINChR0000002ikG,Cc1cc(OCCC[C@@H]2C[C@H]2C)cc(C)c1Cl,Cc1cc(OCCC[C@@H]2C[C@H]2C)cc(C)c1Cl,-31.839414308190463,0.5571985848374761,-25.85293285714284,0.3044280907846103,-7.839,0.6860843940251998
ZINCkR00000qImzE,CC[C@@H](C)CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C,CC[C@@H](C)CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C,-31.8393221146666,0.3973135256930482,-25.309349999999924,0.2209893684784164,-7.471,0.8103158295882562
ZINCnD00000pCWqI,CC[C@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(C)=O,CC[C@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(C)=O,-31.838406211428623,0.3913349657093997,-25.116022142857183,0.4162959099269903,-7.453,0.7199741362215121
ZINCrT00000oH76U,CC(C)C(=O)Nc1cccc(OC(=O)CCc2c[nH]c3cc(Cl)ccc23)c1,CC(C)C(=O)Nc1cccc(OC(=O)CCc2c[nH]c3cc(Cl)ccc23)c1,-31.838186411047623,0.3319051375289356,-26.97502404761906,0.3367644915259955,-8.628,0.46603846105066005
ZINCqH0000000qYl,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc(C)cc1I,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc(C)cc1I,-31.838169260952327,0.6519522794217294,-25.650545952380888,0.3077630854591919,-8.96,0.345045035048126
ZINCmO00000EpytG,CCc1c(C(=O)OCC[C@@H](C)C(F)(F)F)[nH]c2ccccc12,CCc1c(C(=O)OCC[C@@H](C)C(F)(F)F)[nH]c2ccccc12,-31.838042841142897,0.383702053393218,-23.866001428571472,0.3462197914194493,-8.755,0.8272210073110632
ZINCqJ00000hyenU,COCCc1cccc(OC(=O)CCc2c[nH]c3cc(OC)ccc23)c1,COCCc1cccc(OC(=O)CCc2c[nH]c3cc(OC)ccc23)c1,-31.8380071095238,0.5052276584986289,-24.280528333333336,0.5063339032765538,-8.631,0.4927300953947395
ZINCqF000000jV04,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CC[C@@H](C)C[C@H]1C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CC[C@@H](C)C[C@H]1C,-31.83765103619044,0.4254461146925477,-25.636921666666627,0.3476776472511212,-9.015,0.8045127006467183
ZINCtS000000wphN,CC(=O)N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1ccc(Br)cc1C(C)C,CC(=O)N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1ccc(Br)cc1C(C)C,-31.837423058285747,0.4177619535015143,-24.24552285714289,0.387284343860815,-9.375,0.40761476109296285
ZINCtD00000021SF,CC(C)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c[nH]nc2c1,CC(C)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c[nH]nc2c1,-31.83738666780952,0.7100488327418875,-23.341519523809517,0.6687103035108621,-9.966,0.3472330195768373
ZINCpC00000EsemK,O=C(NCCCC1(O)CCC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(NCCCC1(O)CCC1)c1[nH]c2c(Br)cccc2c1CCCO,-31.83727396114286,0.6969590141991129,-26.260249761904756,0.609986110782128,-7.412,0.5051406820637357
ZINCrV00000421J7,Cc1cccc2[nH]cc(CCC(=O)Oc3cccc(C4CCCCC4)c3)c12,Cc1cccc2[nH]cc(CCC(=O)Oc3cccc(C4CCCCC4)c3)c12,-31.836766919047573,0.3988595522891358,-27.001707380952336,0.3600018797408427,-9.883,0.4430285491695761
ZINCsT00001yPUbU,C[C@H](Cc1ccc(F)cc1F)OC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H](Cc1ccc(F)cc1F)OC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.836647931809484,0.7237985832810336,-25.00333357142853,0.7076710280983173,-8.831,0.5006038909582652
ZINCmM00000cAmTe,CCC(C)(C)C(=O)COC(=O)c1[nH]c2cc(Cl)ccc2c1C,CCC(C)(C)C(=O)COC(=O)c1[nH]c2cc(Cl)ccc2c1C,-31.8362484493334,0.338506909563588,-26.39238476190483,0.2859907433568222,-7.634,0.8355254674519723
ZINCsL0000000xZL,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CC[C@@H]2CCCC[C@@H]2C1,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CC[C@@H]2CCCC[C@@H]2C1,-31.83611148704759,0.4677596049813646,-26.644140476190444,0.412339975699706,-9.561,0.7644219631907537
ZINCqK000000PvG4,C=C1CCCC[C@H]1OC(=O)[C@H](Cc1c[nH]c2ccc(Br)cc12)NC(C)=O,C=C1CCCC[C@H]1OC(=O)[C@H](Cc1c[nH]c2ccc(Br)cc12)NC(C)=O,-31.83583576571429,0.7840524634183558,-24.594095,0.6415329306693925,-8.82,0.5682622392874815
ZINCrA00000x3pNy,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C#N)c1,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C#N)c1,-31.835157892000037,0.8521307887962467,-23.483306190476227,0.8683559294972321,-9.032,0.5393726420262059
ZINCmI00000caNUz,Cc1c(C(=O)OCc2csc(C#N)n2)[nH]c2cc(Cl)ccc12,Cc1c(C(=O)OCc2csc(C#N)n2)[nH]c2cc(Cl)ccc12,-31.835087522095183,0.5005231512025765,-27.457863095238043,0.3691419789054981,-7.411,0.7399370302943696
ZINCpz00000wyzTM,Cn1cc(C(=O)C(=O)COc2cccc([N+](=O)[O-])c2)c2ccccc21,Cn1cc(C(=O)C(=O)COc2cccc([N+](=O)[O-])c2)c2ccccc21,-31.83480581542859,0.289405696699173,-27.66725666666669,0.2937473214755813,-9.269,0.2981693885305863
ZINCny00000qaFU4,CCC#CCOC(=O)c1[nH]c2ccccc2c1CC(=O)OCC,CCC#CCOC(=O)c1[nH]c2ccccc2c1CC(=O)OCC,-31.834660406095253,0.8790556579704212,-26.27500166666668,0.6499868348572875,-7.395,0.6805781113753852
ZINChm00000B9d1D,COCOC(=O)c1[nH]c2c(c1C)C(=O)CCC2,COCOC(=O)c1[nH]c2c(c1C)C(=O)CCC2,-31.83302165695239,0.3127009933108995,-24.377347142857147,0.2811817799176641,-7.533,0.6401098647957499
ZINCjw000005PtLn,C=C(CO)COC(=O)c1cc2ccc(Cl)c(F)c2[nH]1,C=C(CO)COC(=O)c1cc2ccc(Cl)c(F)c2[nH]1,-31.83272389180956,0.221594238979758,-25.264160714285744,0.1893714664250091,-7.633,0.6697191664826229
ZINCnj00000TK9uc,COC(=O)Cc1c(C(=O)OCCCC(N)=O)[nH]c2ccccc12,COC(=O)Cc1c(C(=O)OCCCC(N)=O)[nH]c2ccccc12,-31.83251406533327,0.377270061056294,-27.008211190476125,0.3392658076725066,-7.304,0.5902474060645923
ZINCrV00000FYrvz,C[C@H](CC(=O)Oc1ccc2cc(Br)ccc2c1Cl)c1c[nH]c2ccccc12,C[C@H](CC(=O)Oc1ccc2cc(Br)ccc2c1Cl)c1c[nH]c2ccccc12,-31.83248383885716,0.3267851029974733,-25.84970547619049,0.2931181880204384,-10.109,0.27767935135198435
ZINCtw0000089WYd,CC(=O)N[C@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1ccc(CON)cc1F,CC(=O)N[C@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1ccc(CON)cc1F,-31.83248285752375,0.6562839624287756,-24.96204833333327,0.7914608377803481,-9.153,0.32172544226218447
ZINCnU000004Nc3K,O=C(COc1ccc(Br)cc1Br)CC12CC3CC(CC(C3)C1)C2,O=C(COc1ccc(Br)cc1Br)CC12CC3CC(CC(C3)C1)C2,-31.83201765676189,0.8624678596029113,-26.90285023809524,0.7724329350972681,-7.9,0.5794700124210962
ZINCoL0000052Jdu,C[C@H](CC(=O)Oc1cccc([N+](=O)[O-])c1)c1c[nH]c2ccccc12,C[C@H](CC(=O)Oc1cccc([N+](=O)[O-])c1)c1c[nH]c2ccccc12,-31.83197123999999,0.479930866099585,-25.41487904761904,0.4078012053387211,-9.376,0.330117452746995
ZINCkO00000dj4AP,Cc1c(C(=O)O[C@@H]2CC[C@H](C)C2)[nH]c2cc(Cl)ccc12,Cc1c(C(=O)O[C@@H]2CC[C@H](C)C2)[nH]c2cc(Cl)ccc12,-31.831927616571505,0.7526888276353463,-26.04342904761912,0.4560563087344496,-8.414,0.829250782375242
ZINCpK00000BZksD,C[C@H](NC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1cc(Br)no1,C[C@H](NC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1cc(Br)no1,-31.831752547999923,0.9508280312464426,-25.5278466666666,0.7172394464601739,-7.632,0.5053894287862476
ZINCtC0000005vZC,CCc1ccc(OC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(C)=O)c([N+](=O)[O-])c1,CCc1ccc(OC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(C)=O)c([N+](=O)[O-])c1,-31.831465908,0.2004418236147948,-23.117907857142857,0.1907181759227901,-8.886,0.2757045521415744
ZINCsT00001aoCrD,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1cc(I)c(Br)cc1Cl,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1cc(I)c(Br)cc1Cl,-31.831064665523787,0.5017688413696081,-25.31473190476188,0.3054190300971268,-9.32,0.19399003887205085
ZINCjz000003srWS,C#CCCOC(=O)CCc1c[nH]c2ccc(C)cc12,C#CCCOC(=O)CCc1c[nH]c2ccc(C)cc12,-31.830050560000007,0.2128509708461673,-25.471744047619055,0.221541756562529,-8.09,0.5067781878722981
ZINCnU000004JKEl,Cc1cccc2[nH]cc(CCC(=O)Oc3ccc(I)c(Cl)c3)c12,Cc1cccc2[nH]cc(CCC(=O)Oc3ccc(I)c(Cl)c3)c12,-31.829871505142883,0.5243273418820571,-26.74341714285717,0.4924218422069346,-9.638,0.3416670784359145
ZINCnQ00000H0LU2,CCc1c(C(=O)OCCCCC(C)(C)C#N)[nH]c2ccccc12,CCc1c(C(=O)OCCCCC(C)(C)C#N)[nH]c2ccccc12,-31.82969346628572,0.5492827333003958,-23.32643785714288,0.4676615031790964,-8.179,0.599573580048632
ZINCsI00000s4dnm,C[C@H]1CCC[C@H](C)N1C(=O)COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H]1CCC[C@H](C)N1C(=O)COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.82914550704755,0.4906438781228862,-24.453232142857065,0.2444149279628394,-7.351,0.6550214478234105
ZINClH00000cRB7g,COCC[C@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12,COCC[C@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12,-31.82908490095232,0.3954507698783755,-25.98027499999995,0.2868461415442552,-7.482,0.7930032255801394
ZINCpV00000aqBQj,CC(C)c1ccc(Br)cc1OC(=O)C[C@@H](C)c1c[nH]c2ccccc12,CC(C)c1ccc(Br)cc1OC(=O)C[C@@H](C)c1c[nH]c2ccccc12,-31.82849639371426,0.4076586404524841,-23.696975476190463,0.2769858351218069,-9.376,0.41214734774671186
ZINClx00000gaxUn,CCc1c(C(=O)OCc2nnc(C)o2)[nH]c2ccccc12,CCc1c(C(=O)OCc2nnc(C)o2)[nH]c2ccccc12,-31.828375353523835,0.5740432751009362,-26.50325119047621,0.37345552999933,-8.754,0.7453450772798533
ZINCry00000L9grM,CN1CCOc2cc(OCC(=O)C(=O)c3cn(C)c4ccccc34)ccc21,CN1CCOc2cc(OCC(=O)C(=O)c3cn(C)c4ccccc34)ccc21,-31.82826362666668,0.3448789686318907,-26.057340000000018,0.2033762202051025,-9.438,0.5146356497700418
ZINCtR00000S0o5o,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2ccccc2c1Br,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2ccccc2c1Br,-31.827844273333312,0.3434742362092131,-24.996560952380936,0.3346843398335546,-10.028,0.3403876712600749
ZINCmN0000027pJv,Cn1cc(CCC(=O)Oc2ccccc2Cl)c2ccccc21,Cn1cc(CCC(=O)Oc2ccccc2Cl)c2ccccc21,-31.827814662476197,0.2848857838890167,-26.490675714285707,0.1735756873173813,-9.468,0.5288137590689355
ZINCnS000004dTvm,CS[C@@H]1CCC[C@@H](OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)C1,CS[C@@H]1CCC[C@@H](OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)C1,-31.827575312952423,0.3854963767526185,-24.655892142857184,0.4904019947194209,-9.195,0.7940927884015179
ZINCpA00000xep6N,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc(CC(N)=O)c3)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3cccc(CC(N)=O)c3)c2c1,-31.82746251866664,0.7703519735637802,-25.04411357142855,0.6882496359479032,-9.181,0.5357761518977728
ZINCoK000001k9MD,C[C@H](CC(=O)O[C@H]1CCC[C@H](N(C)C)C1)c1c[nH]c2ccccc12,C[C@H](CC(=O)O[C@H]1CCC[C@H](N(C)C)C1)c1c[nH]c2ccccc12,-31.82722656704768,0.2511721561810299,-28.03333095238101,0.2561243684979953,-9.54,0.841357477091517
ZINCtF00000O24ye,Cn1cc(C(=O)C(=O)COc2ccc(Oc3ncccn3)cc2)c2ccccc21,Cn1cc(C(=O)C(=O)COc2ccc(Oc3ncccn3)cc2)c2ccccc21,-31.826857638666592,0.4618764162403287,-25.186563571428508,0.4520213806735541,-9.438,0.3559476270646151
ZINClM00000JC0nZ,CCc1c(C(=O)OCC[C@@H]2C=CCC2)[nH]c2ccccc12,CCc1c(C(=O)OCC[C@@H]2C=CCC2)[nH]c2ccccc12,-31.826715297523823,0.3797897917482213,-26.724485238095248,0.2569128121956643,-8.989,0.6583328016378718
ZINCps000005Rate,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CCCCC1=O,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O[C@@H]1CCCCC1=O,-31.826497334666605,0.3333960611306437,-23.78961476190471,0.2523066022348835,-9.314,0.8160305648803269
ZINCmw00000c0RvO,Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CCCOC3=O)c2c1,Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CCCOC3=O)c2c1,-31.82604536476181,0.2691701814377842,-26.77545714285705,0.3140581008747141,-9.21,0.8815344755638527
ZINCrJ00000xTxA0,CC(C)(C)OC(=O)/C=C/COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC(C)(C)OC(=O)/C=C/COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-31.82603447333337,0.4951539017231064,-27.328993809523844,0.3884587712256339,-7.139,0.5056802805136387
ZINCpF00000re4vV,C[C@@H]1CCC[C@@H](CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)O1,C[C@@H]1CCC[C@@H](CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)O1,-31.82574127980954,0.583463151771515,-24.510325000000005,0.6668683396622906,-7.984,0.6834261056354988
ZINCqM000000nBQr,COc1cc(C(C)=O)ccc1OC(=O)CCc1c[nH]c2cccc(C)c12,COc1cc(C(C)=O)ccc1OC(=O)CCc1c[nH]c2cccc(C)c12,-31.82544724857139,0.528156930432409,-24.61523499999997,0.3183951164977375,-9.37,0.40995156514113074
